p,delta,m,omni_power_1,omni_power_2,omni_power_3,mase_power_1,mase_power_2,mase_power_3
0.5,0.04,470.0,0.1,0.09,0.05,0.18,0.11,0.02
0.5,0.05,470.0,0.21,0.08,0.07,0.16,0.15,0.06
0.5,0.06,470.0,0.22,0.17,0.09,0.18,0.19,0.05
0.5,0.07,470.0,0.29,0.25,0.09,0.25,0.25,0.08
0.5,0.08,470.0,0.38,0.23,0.13,0.34,0.26,0.05
0.5,0.09,470.0,0.38,0.45,0.12,0.33,0.31,0.12
0.5,0.1,470.0,0.43,0.51,0.1,0.43,0.4,0.1
0.5,0.11,470.0,0.49,0.51,0.18,0.45,0.5,0.1
0.5,0.12,470.0,0.62,0.62,0.1,0.58,0.54,0.08
0.5,0.13,470.0,0.64,0.66,0.18,0.71,0.46,0.11
0.5,0.14,470.0,0.68,0.71,0.18,0.67,0.62,0.11
0.5,0.15,470.0,0.72,0.67,0.24,0.74,0.64,0.13
0.5,0.16,470.0,0.57,0.75,0.25,0.74,0.7,0.13
0.5,0.17,470.0,0.74,0.73,0.28,0.78,0.66,0.17
0.5,0.18,470.0,0.72,0.76,0.31,0.78,0.74,0.21
0.5,0.19,470.0,0.82,0.61,0.18,0.82,0.73,0.18
0.5,0.2,470.0,0.72,0.74,0.28,0.83,0.66,0.16
0.5,0.21,470.0,0.8,0.66,0.26,0.86,0.63,0.16
0.5,0.22,470.0,0.79,0.66,0.3,0.9,0.64,0.18
0.5,0.23,470.0,0.84,0.62,0.22,0.89,0.73,0.21
0.5,0.24,470.0,0.85,0.58,0.26,0.91,0.67,0.17
0.5,0.25,470.0,0.81,0.65,0.32,0.89,0.78,0.25
0.5,0.26,470.0,0.9,0.58,0.24,0.92,0.66,0.21
0.5,0.27,470.0,0.89,0.58,0.31,0.95,0.73,0.17
0.5,0.28,470.0,0.85,0.66,0.28,0.92,0.76,0.26
0.5,0.29,470.0,0.89,0.6,0.26,0.93,0.68,0.19
0.5,0.3,470.0,0.96,0.56,0.25,0.98,0.67,0.23
0.5,0.31,470.0,0.92,0.63,0.31,0.96,0.68,0.28
0.5,0.32,470.0,0.92,0.6,0.29,1.0,0.69,0.19
0.5,0.33,470.0,0.93,0.64,0.29,0.99,0.65,0.22
0.5,0.34,470.0,0.95,0.65,0.26,0.99,0.65,0.26
0.5,0.35000000000000003,470.0,0.92,0.6,0.28,0.99,0.68,0.21
0.5,0.36,470.0,0.97,0.56,0.2,0.99,0.6,0.16
0.5,0.37,470.0,0.95,0.57,0.25,1.0,0.69,0.22
0.5,0.38,470.0,0.94,0.57,0.28,1.0,0.56,0.2
0.5,0.39,470.0,0.96,0.62,0.25,1.0,0.61,0.23
0.5,0.4,470.0,0.98,0.59,0.28,1.0,0.52,0.24
0.5,0.41000000000000003,470.0,0.97,0.58,0.32,0.99,0.59,0.26
0.5,0.42,470.0,0.98,0.69,0.32,0.99,0.53,0.25
0.5,0.43,470.0,0.99,0.67,0.27,0.99,0.62,0.26
0.5,0.44,470.0,0.96,0.6,0.3,1.0,0.48,0.23
0.5,0.45,470.0,0.95,0.76,0.34,1.0,0.53,0.13
0.5,0.46,470.0,1.0,0.71,0.36,1.0,0.55,0.25
0.5,0.47000000000000003,470.0,1.0,0.68,0.28,1.0,0.57,0.19
0.5,0.48,470.0,0.99,0.58,0.26,1.0,0.51,0.21
0.5,0.49,470.0,0.98,0.68,0.36,1.0,0.31,0.18
0.5,0.5,470.0,0.99,0.67,0.21,1.0,0.52,0.23
0.5,0.01,480.0,0.01,0.03,0.02,0.04,0.06,0.03
0.5,0.02,480.0,0.07,0.05,0.08,0.07,0.04,0.04
0.5,0.03,480.0,0.05,0.15,0.03,0.1,0.11,0.06
0.5,0.04,480.0,0.15,0.12,0.06,0.15,0.07,0.02
0.5,0.05,480.0,0.16,0.11,0.05,0.16,0.1,0.03
0.5,0.06,480.0,0.15,0.22,0.07,0.19,0.1,0.08
0.5,0.07,480.0,0.24,0.29,0.06,0.24,0.21,0.02
0.5,0.08,480.0,0.31,0.38,0.16,0.37,0.31,0.07
0.5,0.09,480.0,0.33,0.44,0.16,0.51,0.28,0.07
0.5,0.1,480.0,0.38,0.51,0.11,0.47,0.38,0.11
0.5,0.11,480.0,0.48,0.51,0.18,0.44,0.45,0.07
0.5,0.12,480.0,0.5,0.59,0.15,0.58,0.5,0.06
0.5,0.13,480.0,0.64,0.62,0.23,0.62,0.57,0.12
0.5,0.14,480.0,0.68,0.71,0.23,0.59,0.6,0.13
0.5,0.15,480.0,0.67,0.72,0.22,0.73,0.65,0.13
0.5,0.16,480.0,0.68,0.75,0.2,0.67,0.69,0.14
0.5,0.17,480.0,0.73,0.67,0.29,0.77,0.7,0.11
0.5,0.18,480.0,0.67,0.74,0.32,0.81,0.71,0.16
0.5,0.19,480.0,0.76,0.77,0.35,0.88,0.72,0.18
0.5,0.2,480.0,0.79,0.67,0.32,0.86,0.75,0.19
0.5,0.21,480.0,0.84,0.59,0.26,0.87,0.71,0.2
0.5,0.22,480.0,0.82,0.63,0.31,0.86,0.73,0.2
0.5,0.23,480.0,0.9,0.63,0.26,0.87,0.73,0.21
0.5,0.24,480.0,0.84,0.58,0.29,0.89,0.75,0.22
0.5,0.25,480.0,0.83,0.6,0.29,0.95,0.71,0.15
0.5,0.26,480.0,0.89,0.54,0.26,0.87,0.69,0.27
0.5,0.27,480.0,0.86,0.63,0.31,0.93,0.7,0.22
0.5,0.28,480.0,0.88,0.63,0.23,0.91,0.66,0.2
0.5,0.29,480.0,0.88,0.48,0.29,0.94,0.66,0.17
0.5,0.3,480.0,0.88,0.58,0.3,0.97,0.71,0.2
0.5,0.31,480.0,0.94,0.55,0.29,0.93,0.69,0.3
0.5,0.32,480.0,0.87,0.67,0.34,0.94,0.73,0.3
0.5,0.33,480.0,0.95,0.63,0.27,0.99,0.68,0.17
0.5,0.34,480.0,0.93,0.57,0.3,0.98,0.63,0.23
0.5,0.35000000000000003,480.0,0.92,0.6,0.31,0.99,0.71,0.25
0.5,0.36,480.0,0.95,0.66,0.29,0.97,0.66,0.23
0.5,0.37,480.0,0.96,0.61,0.33,1.0,0.66,0.23
0.5,0.38,480.0,0.97,0.56,0.29,1.0,0.59,0.25
0.5,0.39,480.0,0.96,0.62,0.23,0.99,0.65,0.23
0.5,0.4,480.0,0.97,0.62,0.31,1.0,0.55,0.2
0.5,0.41000000000000003,480.0,0.97,0.66,0.35,0.99,0.61,0.27
0.5,0.42,480.0,0.97,0.65,0.32,1.0,0.54,0.22
0.5,0.43,480.0,0.97,0.65,0.36,1.0,0.55,0.23
0.5,0.44,480.0,1.0,0.52,0.33,1.0,0.45,0.24
0.5,0.45,480.0,0.98,0.66,0.29,1.0,0.65,0.33
0.5,0.46,480.0,0.98,0.64,0.32,1.0,0.59,0.3
0.5,0.47000000000000003,480.0,0.98,0.54,0.28,1.0,0.49,0.24
0.5,0.48,480.0,0.98,0.62,0.36,1.0,0.43,0.17
0.5,0.49,480.0,0.99,0.72,0.36,1.0,0.53,0.24
0.5,0.5,480.0,0.99,0.63,0.3,1.0,0.47,0.18
0.5,0.01,490.0,0.01,0.04,0.08,0.04,0.03,0.06
0.5,0.02,490.0,0.06,0.09,0.09,0.09,0.04,0.03
0.5,0.03,490.0,0.05,0.08,0.04,0.09,0.06,0.07
0.5,0.04,490.0,0.09,0.12,0.05,0.1,0.1,0.06
0.5,0.05,490.0,0.17,0.09,0.03,0.2,0.15,0.04
0.5,0.06,490.0,0.19,0.16,0.06,0.3,0.14,0.02
0.5,0.07,490.0,0.29,0.28,0.13,0.25,0.25,0.1
0.5,0.08,490.0,0.32,0.32,0.12,0.24,0.31,0.07
0.5,0.09,490.0,0.4,0.44,0.18,0.41,0.4,0.1
0.5,0.1,490.0,0.5,0.58,0.16,0.53,0.41,0.08
0.5,0.11,490.0,0.48,0.65,0.1,0.51,0.49,0.12
0.5,0.12,490.0,0.54,0.65,0.21,0.61,0.53,0.12
0.5,0.13,490.0,0.54,0.69,0.25,0.63,0.63,0.14
0.5,0.14,490.0,0.56,0.73,0.22,0.61,0.66,0.11
0.5,0.15,490.0,0.67,0.77,0.19,0.78,0.61,0.12
0.5,0.16,490.0,0.69,0.7,0.18,0.74,0.65,0.14
0.5,0.17,490.0,0.8,0.7,0.16,0.63,0.77,0.22
0.5,0.18,490.0,0.85,0.77,0.24,0.75,0.78,0.19
0.5,0.19,490.0,0.84,0.64,0.26,0.77,0.7,0.14
0.5,0.2,490.0,0.78,0.63,0.3,0.83,0.69,0.17
0.5,0.21,490.0,0.79,0.7,0.3,0.83,0.71,0.16
0.5,0.22,490.0,0.84,0.61,0.27,0.85,0.73,0.21
0.5,0.23,490.0,0.85,0.57,0.29,0.9,0.76,0.2
0.5,0.24,490.0,0.91,0.62,0.22,0.93,0.67,0.18
0.5,0.25,490.0,0.91,0.56,0.24,0.86,0.76,0.2
0.5,0.26,490.0,0.89,0.56,0.21,0.95,0.67,0.16
0.5,0.27,490.0,0.91,0.58,0.27,0.98,0.65,0.27
0.5,0.28,490.0,0.88,0.56,0.3,0.98,0.7,0.15
0.5,0.29,490.0,0.91,0.67,0.39,0.95,0.73,0.26
0.5,0.3,490.0,0.93,0.65,0.34,0.96,0.67,0.17
0.5,0.31,490.0,0.91,0.54,0.3,0.97,0.67,0.23
0.5,0.32,490.0,0.87,0.67,0.43,0.96,0.63,0.22
0.5,0.33,490.0,0.96,0.63,0.38,0.97,0.7,0.25
0.5,0.34,490.0,0.93,0.59,0.24,0.96,0.67,0.23
0.5,0.35000000000000003,490.0,0.9,0.62,0.33,0.96,0.64,0.21
0.5,0.36,490.0,0.94,0.64,0.36,0.98,0.68,0.25
0.5,0.37,490.0,0.96,0.59,0.35,0.99,0.71,0.31
0.5,0.38,490.0,0.93,0.68,0.31,1.0,0.54,0.19
0.5,0.39,490.0,0.96,0.61,0.33,1.0,0.61,0.27
0.5,0.4,490.0,0.97,0.64,0.26,1.0,0.56,0.19
0.5,0.41000000000000003,490.0,0.96,0.58,0.28,1.0,0.55,0.26
0.5,0.42,490.0,0.98,0.63,0.34,0.99,0.53,0.27
0.5,0.43,490.0,0.98,0.6,0.32,0.99,0.53,0.21
0.5,0.44,490.0,0.98,0.59,0.32,1.0,0.6,0.26
0.5,0.45,490.0,0.98,0.67,0.32,1.0,0.59,0.26
0.5,0.46,490.0,0.98,0.65,0.27,1.0,0.52,0.16
0.5,0.47000000000000003,490.0,0.99,0.64,0.3,1.0,0.55,0.3
0.5,0.48,490.0,0.99,0.69,0.31,1.0,0.43,0.19
0.5,0.49,490.0,1.0,0.7,0.39,1.0,0.56,0.26
0.5,0.5,490.0,1.0,0.68,0.39,1.0,0.42,0.22
0.5,0.01,500.0,0.03,0.07,0.03,0.06,0.04,0.08
0.5,0.02,500.0,0.06,0.07,0.03,0.02,0.08,0.05
0.5,0.03,500.0,0.07,0.09,0.11,0.12,0.08,0.06
0.5,0.04,500.0,0.05,0.13,0.01,0.11,0.14,0.02
0.5,0.05,500.0,0.21,0.16,0.02,0.23,0.1,0.07
0.5,0.06,500.0,0.19,0.28,0.1,0.25,0.22,0.06
0.5,0.07,500.0,0.22,0.23,0.09,0.22,0.22,0.04
0.5,0.08,500.0,0.32,0.33,0.11,0.27,0.34,0.06
0.5,0.09,500.0,0.41,0.46,0.14,0.44,0.44,0.13
0.5,0.1,500.0,0.49,0.52,0.21,0.5,0.45,0.08
0.5,0.11,500.0,0.59,0.52,0.13,0.49,0.53,0.04
0.5,0.12,500.0,0.54,0.61,0.17,0.59,0.55,0.08
0.5,0.13,500.0,0.53,0.69,0.33,0.56,0.57,0.13
0.5,0.14,500.0,0.59,0.67,0.21,0.66,0.65,0.15
0.5,0.15,500.0,0.66,0.79,0.23,0.74,0.69,0.16
0.5,0.16,500.0,0.7,0.64,0.29,0.8,0.65,0.24
0.5,0.17,500.0,0.72,0.77,0.3,0.83,0.66,0.17
0.5,0.18,500.0,0.86,0.72,0.22,0.79,0.72,0.17
0.5,0.19,500.0,0.79,0.69,0.25,0.8,0.76,0.13
0.5,0.2,500.0,0.82,0.64,0.27,0.79,0.74,0.16
0.5,0.21,500.0,0.77,0.67,0.35,0.9,0.7,0.26
0.5,0.22,500.0,0.82,0.66,0.3,0.85,0.84,0.26
0.5,0.23,500.0,0.85,0.66,0.28,0.96,0.67,0.15
0.5,0.24,500.0,0.85,0.68,0.33,0.93,0.65,0.21
0.5,0.25,500.0,0.86,0.62,0.25,0.85,0.73,0.23
0.5,0.26,500.0,0.86,0.62,0.32,0.92,0.68,0.18
0.5,0.27,500.0,0.94,0.53,0.28,0.93,0.8,0.23
0.5,0.28,500.0,0.89,0.68,0.28,0.9,0.68,0.25
0.5,0.29,500.0,0.88,0.61,0.3,0.94,0.75,0.26
0.5,0.3,500.0,0.95,0.54,0.24,0.97,0.62,0.25
0.5,0.31,500.0,0.97,0.61,0.2,0.98,0.71,0.19
0.5,0.32,500.0,0.91,0.62,0.22,0.96,0.7,0.26
0.5,0.33,500.0,0.96,0.65,0.33,0.97,0.79,0.33
0.5,0.34,500.0,0.96,0.54,0.24,0.97,0.68,0.26
0.5,0.35000000000000003,500.0,0.93,0.7,0.33,1.0,0.69,0.29
0.5,0.36,500.0,0.94,0.67,0.32,1.0,0.71,0.24
0.5,0.37,500.0,1.0,0.66,0.25,0.99,0.7,0.24
0.5,0.38,500.0,0.98,0.59,0.26,0.99,0.62,0.25
0.5,0.39,500.0,0.99,0.58,0.25,1.0,0.54,0.26
0.5,0.4,500.0,0.97,0.61,0.32,1.0,0.58,0.23
0.5,0.41000000000000003,500.0,0.97,0.65,0.34,0.98,0.7,0.28
0.5,0.42,500.0,0.97,0.69,0.36,1.0,0.55,0.24
0.5,0.43,500.0,0.97,0.69,0.34,0.99,0.59,0.28
0.5,0.44,500.0,0.97,0.59,0.37,1.0,0.61,0.23
0.5,0.45,500.0,0.99,0.62,0.32,1.0,0.49,0.22
0.5,0.46,500.0,1.0,0.62,0.35,1.0,0.56,0.24
0.5,0.47000000000000003,500.0,1.0,0.64,0.29,1.0,0.45,0.18
0.5,0.48,500.0,1.0,0.67,0.24,1.0,0.5,0.23
0.5,0.49,500.0,0.99,0.65,0.31,1.0,0.38,0.16
0.5,0.5,500.0,0.99,0.73,0.32,1.0,0.43,0.19
