m,p,delta,omni_power_mgc_1,omni_power_hotelling_1,omni_power_mgc_20,omni_power_hotelling_20,mase_power_mgc_1,mase_power_hotelling_1,mase_power_mgc_20,mase_power_hotelling_20
230,0.5,0.49,1.0,1.0,0.0,0.0,0.82,0.98,0.72,0.88
230,0.5,0.02,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.02
230,0.5,0.06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
230,0.5,0.1,0.04,0.2,0.0,0.0,0.04,0.08,0.0,0.06
230,0.5,0.14,0.08,0.36,0.0,0.0,0.0,0.1,0.0,0.1
230,0.5,0.18,0.3,0.74,0.0,0.0,0.06,0.24,0.06,0.16
230,0.5,0.22,0.48,0.9,0.0,0.0,0.1,0.42,0.08,0.4
230,0.5,0.26,0.9,1.0,0.0,0.0,0.18,0.62,0.26,0.52
230,0.5,0.3,1.0,1.0,0.0,0.0,0.44,0.76,0.32,0.58
230,0.5,0.34,1.0,1.0,0.0,0.0,0.44,0.82,0.64,0.86
230,0.5,0.38,1.0,1.0,0.0,0.0,0.58,0.92,0.46,0.8
230,0.5,0.42,1.0,1.0,0.02,0.0,0.8,0.96,0.6,0.76
230,0.5,0.46,1.0,1.0,0.0,0.0,0.82,0.98,0.66,0.82
230,0.5,0.5,1.0,1.0,0.0,0.0,0.74,0.96,0.62,0.88
230,0.5,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
230,0.5,0.07,0.02,0.04,0.0,0.0,0.0,0.02,0.02,0.0
230,0.5,0.11,0.12,0.28,0.0,0.0,0.02,0.06,0.02,0.04
230,0.5,0.15,0.2,0.56,0.0,0.0,0.02,0.16,0.04,0.08
230,0.5,0.19,0.5,0.86,0.02,0.0,0.04,0.28,0.08,0.24
230,0.5,0.23,0.66,0.94,0.0,0.0,0.14,0.3,0.1,0.34
230,0.5,0.27,0.94,1.0,0.0,0.0,0.22,0.74,0.3,0.64
230,0.5,0.31,1.0,1.0,0.0,0.0,0.44,0.76,0.4,0.78
230,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.58,0.86,0.48,0.74
230,0.5,0.39,1.0,1.0,0.0,0.0,0.58,0.92,0.52,0.82
230,0.5,0.43,1.0,1.0,0.0,0.0,0.62,0.92,0.58,0.78
230,0.5,0.47,1.0,1.0,0.0,0.0,0.78,0.92,0.58,0.82
230,0.5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0
230,0.5,0.04,0.0,0.02,0.0,0.0,0.04,0.02,0.04,0.02
230,0.5,0.08,0.04,0.06,0.0,0.0,0.04,0.0,0.02,0.04
230,0.5,0.12,0.12,0.24,0.0,0.0,0.06,0.1,0.06,0.12
230,0.5,0.16,0.18,0.48,0.0,0.0,0.0,0.16,0.02,0.1
230,0.5,0.2,0.52,0.92,0.0,0.0,0.08,0.36,0.06,0.42
230,0.5,0.24,0.72,0.94,0.0,0.0,0.14,0.46,0.14,0.36
230,0.5,0.28,0.96,1.0,0.0,0.0,0.22,0.46,0.28,0.68
230,0.5,0.32,1.0,1.0,0.0,0.0,0.52,0.74,0.46,0.66
230,0.5,0.36,1.0,1.0,0.0,0.0,0.52,0.86,0.44,0.7
230,0.5,0.4,1.0,1.0,0.0,0.0,0.62,0.88,0.44,0.68
230,0.5,0.44,1.0,1.0,0.0,0.0,0.64,0.94,0.54,0.9
230,0.5,0.48,1.0,1.0,0.0,0.0,0.7,1.0,0.64,0.9
235,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.5,0.06,0.02,0.06,0.0,0.0,0.04,0.04,0.0,0.02
235,0.5,0.1,0.08,0.12,0.02,0.0,0.02,0.06,0.0,0.06
235,0.5,0.14,0.18,0.52,0.0,0.0,0.02,0.08,0.02,0.1
235,0.5,0.18,0.28,0.66,0.0,0.0,0.06,0.24,0.06,0.26
235,0.5,0.22,0.6,0.82,0.02,0.0,0.08,0.28,0.06,0.28
235,0.5,0.26,0.94,0.98,0.0,0.0,0.2,0.54,0.24,0.52
235,0.5,0.3,1.0,1.0,0.0,0.0,0.32,0.7,0.28,0.56
235,0.5,0.34,1.0,1.0,0.0,0.0,0.5,0.82,0.52,0.82
235,0.5,0.38,1.0,1.0,0.0,0.0,0.56,0.86,0.62,0.84
235,0.5,0.42,1.0,1.0,0.0,0.0,0.6,0.92,0.54,0.82
235,0.5,0.46,1.0,1.0,0.02,0.02,0.8,0.96,0.74,0.9
235,0.5,0.5,1.0,1.0,0.02,0.0,0.88,0.96,0.68,0.9
235,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.5,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.5,0.11,0.02,0.12,0.0,0.0,0.0,0.04,0.0,0.0
235,0.5,0.15,0.14,0.38,0.0,0.0,0.02,0.16,0.04,0.12
235,0.5,0.19,0.44,0.72,0.0,0.0,0.08,0.28,0.06,0.36
235,0.5,0.23,0.76,0.98,0.02,0.0,0.08,0.34,0.08,0.46
235,0.5,0.27,0.98,1.0,0.0,0.0,0.2,0.54,0.32,0.7
235,0.5,0.31,0.98,1.0,0.02,0.0,0.38,0.74,0.4,0.64
235,0.5,0.35000000000000003,1.0,1.0,0.0,0.02,0.48,0.74,0.44,0.74
235,0.5,0.39,1.0,1.0,0.0,0.0,0.54,0.86,0.58,0.78
235,0.5,0.43,1.0,1.0,0.02,0.0,0.76,0.94,0.52,0.92
235,0.5,0.47,1.0,1.0,0.0,0.0,0.76,0.98,0.6,0.84
235,0.5,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02
235,0.5,0.04,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0
235,0.5,0.08,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02
235,0.5,0.12,0.08,0.2,0.0,0.0,0.0,0.08,0.0,0.06
235,0.5,0.16,0.22,0.62,0.0,0.0,0.02,0.1,0.02,0.12
235,0.5,0.2,0.46,0.8,0.0,0.0,0.2,0.4,0.18,0.48
235,0.5,0.24,0.7,0.92,0.0,0.0,0.16,0.48,0.18,0.5
235,0.5,0.28,0.96,1.0,0.0,0.0,0.24,0.72,0.38,0.74
235,0.5,0.32,0.98,1.0,0.02,0.0,0.4,0.74,0.32,0.68
235,0.5,0.36,1.0,1.0,0.0,0.0,0.58,0.88,0.52,0.8
235,0.5,0.4,1.0,1.0,0.0,0.0,0.64,0.9,0.6,0.84
235,0.5,0.44,1.0,1.0,0.04,0.02,0.64,0.92,0.6,0.86
235,0.5,0.48,1.0,1.0,0.0,0.0,0.84,0.96,0.6,0.88
235,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.5,0.05,0.02,0.04,0.0,0.0,0.02,0.04,0.0,0.04
235,0.5,0.09,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.04
235,0.5,0.13,0.1,0.32,0.02,0.0,0.02,0.12,0.06,0.14
235,0.5,0.17,0.3,0.64,0.0,0.0,0.02,0.14,0.02,0.2
235,0.5,0.21,0.64,0.92,0.0,0.0,0.08,0.4,0.08,0.34
235,0.5,0.25,0.74,0.98,0.02,0.0,0.04,0.44,0.1,0.4
235,0.5,0.29,1.0,1.0,0.0,0.0,0.4,0.7,0.4,0.84
235,0.5,0.33,1.0,1.0,0.0,0.02,0.52,0.7,0.54,0.86
235,0.5,0.37,1.0,1.0,0.0,0.0,0.48,0.88,0.46,0.82
235,0.5,0.41,1.0,1.0,0.0,0.0,0.6,0.88,0.56,0.88
235,0.5,0.45,1.0,1.0,0.02,0.0,0.72,0.96,0.56,0.9
235,0.5,0.49,1.0,1.0,0.0,0.0,0.82,0.98,0.78,0.94
240,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.5,0.07,0.02,0.08,0.0,0.0,0.0,0.04,0.0,0.02
240,0.5,0.11,0.0,0.12,0.0,0.0,0.02,0.06,0.02,0.0
240,0.5,0.15,0.2,0.44,0.0,0.0,0.06,0.14,0.06,0.18
240,0.5,0.19,0.32,0.8,0.0,0.0,0.14,0.24,0.08,0.26
240,0.5,0.23,0.68,0.9,0.0,0.0,0.16,0.46,0.14,0.42
240,0.5,0.27,0.96,1.0,0.0,0.0,0.16,0.64,0.22,0.56
240,0.5,0.31,1.0,1.0,0.0,0.0,0.42,0.72,0.46,0.76
240,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.48,0.74,0.52,0.76
240,0.5,0.39,1.0,1.0,0.0,0.0,0.48,0.82,0.66,0.86
240,0.5,0.43,1.0,1.0,0.0,0.0,0.78,0.9,0.52,0.84
240,0.5,0.47,1.0,1.0,0.02,0.0,0.8,0.94,0.74,0.92
240,0.5,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.5,0.04,0.02,0.02,0.0,0.0,0.04,0.02,0.0,0.0
240,0.5,0.08,0.02,0.08,0.0,0.0,0.02,0.02,0.0,0.0
240,0.5,0.12,0.08,0.24,0.0,0.0,0.02,0.14,0.02,0.08
240,0.5,0.16,0.16,0.6,0.0,0.0,0.02,0.08,0.02,0.16
240,0.5,0.2,0.64,0.92,0.0,0.0,0.1,0.34,0.12,0.38
240,0.5,0.24,0.72,0.94,0.0,0.0,0.12,0.42,0.22,0.5
240,0.5,0.28,0.94,1.0,0.0,0.0,0.22,0.58,0.24,0.68
240,0.5,0.32,1.0,1.0,0.0,0.0,0.46,0.72,0.44,0.72
240,0.5,0.36,1.0,1.0,0.0,0.0,0.46,0.8,0.52,0.8
240,0.5,0.4,1.0,1.0,0.0,0.0,0.7,0.9,0.56,0.72
240,0.5,0.44,1.0,1.0,0.0,0.0,0.82,0.92,0.66,0.9
240,0.5,0.48,1.0,1.0,0.0,0.0,0.74,1.0,0.58,0.84
240,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0
240,0.5,0.05,0.0,0.02,0.0,0.0,0.04,0.04,0.06,0.04
240,0.5,0.09,0.04,0.1,0.0,0.0,0.0,0.02,0.0,0.02
240,0.5,0.13,0.16,0.3,0.0,0.02,0.0,0.02,0.0,0.0
240,0.5,0.17,0.32,0.62,0.02,0.02,0.04,0.26,0.1,0.34
240,0.5,0.21,0.54,0.9,0.0,0.0,0.08,0.28,0.06,0.32
240,0.5,0.25,0.8,0.98,0.0,0.02,0.16,0.62,0.24,0.5
240,0.5,0.29,0.96,1.0,0.0,0.0,0.32,0.58,0.26,0.66
240,0.5,0.33,1.0,1.0,0.0,0.0,0.44,0.8,0.38,0.66
240,0.5,0.37,1.0,1.0,0.0,0.02,0.54,0.74,0.5,0.76
240,0.5,0.41,1.0,1.0,0.0,0.0,0.48,0.86,0.56,0.88
240,0.5,0.45,1.0,1.0,0.0,0.0,0.72,0.94,0.68,0.86
240,0.5,0.49,1.0,1.0,0.0,0.0,0.72,0.98,0.68,0.82
240,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
240,0.5,0.06,0.04,0.08,0.0,0.0,0.04,0.0,0.0,0.0
240,0.5,0.1,0.02,0.24,0.0,0.0,0.02,0.04,0.0,0.0
240,0.5,0.14,0.12,0.38,0.0,0.0,0.06,0.08,0.0,0.06
240,0.5,0.18,0.44,0.7,0.0,0.0,0.02,0.1,0.06,0.24
240,0.5,0.22,0.68,0.9,0.0,0.0,0.14,0.32,0.08,0.5
240,0.5,0.26,0.94,0.98,0.02,0.02,0.32,0.62,0.26,0.7
240,0.5,0.3,0.98,1.0,0.02,0.02,0.26,0.62,0.38,0.68
240,0.5,0.34,0.98,1.0,0.0,0.0,0.48,0.78,0.46,0.68
240,0.5,0.38,1.0,1.0,0.02,0.0,0.66,0.92,0.56,0.76
240,0.5,0.42,1.0,1.0,0.0,0.02,0.68,0.92,0.58,0.86
240,0.5,0.46,1.0,1.0,0.0,0.0,0.68,0.96,0.62,0.9
240,0.5,0.5,1.0,1.0,0.0,0.0,0.76,0.96,0.66,0.84
245,0.5,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
245,0.5,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
245,0.5,0.08,0.0,0.04,0.0,0.0,0.02,0.0,0.04,0.0
245,0.5,0.12,0.14,0.32,0.0,0.0,0.02,0.08,0.04,0.06
245,0.5,0.16,0.26,0.58,0.0,0.0,0.0,0.12,0.04,0.18
245,0.5,0.2,0.48,0.94,0.04,0.0,0.06,0.32,0.08,0.32
245,0.5,0.24,0.78,0.96,0.0,0.0,0.14,0.58,0.1,0.5
245,0.5,0.28,0.98,1.0,0.0,0.0,0.36,0.6,0.46,0.74
245,0.5,0.32,1.0,1.0,0.0,0.02,0.34,0.78,0.42,0.64
245,0.5,0.36,1.0,1.0,0.0,0.0,0.54,0.78,0.58,0.84
245,0.5,0.4,1.0,1.0,0.0,0.02,0.48,0.82,0.6,0.8
245,0.5,0.44,1.0,1.0,0.0,0.0,0.7,0.96,0.56,0.84
245,0.5,0.48,1.0,1.0,0.04,0.0,0.9,0.94,0.76,0.88
245,0.5,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.5,0.05,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0
245,0.5,0.09,0.04,0.08,0.0,0.0,0.0,0.04,0.0,0.04
245,0.5,0.13,0.12,0.24,0.0,0.0,0.02,0.1,0.04,0.1
245,0.5,0.17,0.3,0.66,0.0,0.0,0.04,0.18,0.04,0.16
245,0.5,0.21,0.62,0.9,0.0,0.0,0.04,0.4,0.1,0.4
245,0.5,0.25,0.82,1.0,0.0,0.0,0.26,0.64,0.26,0.66
245,0.5,0.29,1.0,1.0,0.0,0.0,0.3,0.74,0.32,0.62
245,0.5,0.33,1.0,1.0,0.0,0.0,0.52,0.82,0.5,0.8
245,0.5,0.37,1.0,1.0,0.0,0.0,0.7,0.94,0.64,0.88
245,0.5,0.41,1.0,1.0,0.0,0.0,0.68,0.96,0.56,0.82
245,0.5,0.45,1.0,1.0,0.0,0.0,0.72,0.92,0.68,0.84
245,0.5,0.49,1.0,1.0,0.0,0.0,0.8,0.94,0.68,0.86
245,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.5,0.06,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.02
245,0.5,0.1,0.06,0.16,0.02,0.02,0.0,0.02,0.02,0.06
245,0.5,0.14,0.14,0.32,0.0,0.0,0.0,0.04,0.02,0.06
245,0.5,0.18,0.42,0.68,0.0,0.0,0.06,0.26,0.04,0.32
245,0.5,0.22,0.6,0.86,0.0,0.0,0.12,0.36,0.12,0.34
245,0.5,0.26,0.94,1.0,0.0,0.0,0.24,0.58,0.2,0.68
245,0.5,0.3,1.0,1.0,0.02,0.0,0.42,0.7,0.32,0.64
245,0.5,0.34,1.0,1.0,0.0,0.0,0.5,0.84,0.58,0.78
245,0.5,0.38,1.0,1.0,0.0,0.0,0.64,0.9,0.54,0.86
245,0.5,0.42,1.0,1.0,0.0,0.0,0.66,0.88,0.62,0.82
245,0.5,0.46,1.0,1.0,0.0,0.0,0.78,0.98,0.56,0.74
245,0.5,0.5,1.0,1.0,0.0,0.0,0.94,0.98,0.58,0.84
245,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
245,0.5,0.07,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.02
245,0.5,0.11,0.1,0.14,0.0,0.0,0.0,0.04,0.0,0.04
245,0.5,0.15,0.22,0.58,0.0,0.0,0.02,0.08,0.0,0.08
245,0.5,0.19,0.44,0.76,0.0,0.0,0.16,0.4,0.12,0.28
245,0.5,0.23,0.76,0.96,0.02,0.0,0.12,0.42,0.16,0.46
245,0.5,0.27,0.92,1.0,0.0,0.0,0.24,0.48,0.26,0.7
245,0.5,0.31,1.0,1.0,0.02,0.0,0.38,0.68,0.46,0.74
245,0.5,0.35000000000000003,1.0,1.0,0.0,0.0,0.36,0.7,0.38,0.7
245,0.5,0.39,1.0,1.0,0.04,0.0,0.66,0.88,0.72,0.84
245,0.5,0.43,1.0,1.0,0.0,0.0,0.66,0.9,0.66,0.92
245,0.5,0.47,1.0,1.0,0.0,0.02,0.78,0.98,0.6,0.84
250,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
250,0.5,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
250,0.5,0.09,0.02,0.1,0.0,0.0,0.02,0.02,0.0,0.04
250,0.5,0.13,0.1,0.26,0.0,0.0,0.0,0.2,0.0,0.04
250,0.5,0.17,0.2,0.54,0.0,0.0,0.06,0.2,0.04,0.26
250,0.5,0.21,0.68,0.94,0.0,0.0,0.1,0.34,0.12,0.46
250,0.5,0.25,0.94,0.98,0.02,0.02,0.18,0.52,0.16,0.58
250,0.5,0.29,1.0,1.0,0.0,0.0,0.38,0.76,0.4,0.66
250,0.5,0.33,1.0,1.0,0.0,0.0,0.6,0.86,0.48,0.84
250,0.5,0.37,1.0,1.0,0.0,0.0,0.64,0.88,0.46,0.78
250,0.5,0.41,1.0,1.0,0.0,0.0,0.62,0.94,0.72,0.84
250,0.5,0.45,1.0,1.0,0.0,0.0,0.72,0.94,0.58,0.84
250,0.5,0.49,1.0,1.0,0.0,0.0,0.82,1.0,0.72,0.88
250,0.5,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
250,0.5,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
250,0.5,0.1,0.04,0.08,0.0,0.02,0.02,0.04,0.06,0.04
250,0.5,0.14,0.1,0.3,0.02,0.02,0.02,0.14,0.0,0.14
250,0.5,0.18,0.42,0.66,0.0,0.0,0.06,0.3,0.04,0.26
250,0.5,0.22,0.72,0.94,0.0,0.0,0.04,0.44,0.16,0.44
250,0.5,0.26,0.94,1.0,0.02,0.02,0.28,0.64,0.18,0.58
250,0.5,0.3,1.0,1.0,0.0,0.0,0.32,0.72,0.46,0.78
250,0.5,0.34,1.0,1.0,0.02,0.02,0.44,0.76,0.48,0.82
250,0.5,0.38,1.0,1.0,0.02,0.02,0.48,0.78,0.62,0.86
250,0.5,0.42,1.0,1.0,0.0,0.0,0.74,0.98,0.58,0.8
250,0.5,0.46,1.0,1.0,0.02,0.0,0.74,0.92,0.52,0.84
250,0.5,0.5,1.0,1.0,0.0,0.0,0.74,0.92,0.68,0.96
250,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.5,0.07,0.0,0.08,0.02,0.02,0.02,0.02,0.0,0.04
250,0.5,0.11,0.1,0.24,0.0,0.02,0.0,0.04,0.02,0.04
250,0.5,0.15,0.12,0.36,0.0,0.0,0.04,0.14,0.04,0.1
250,0.5,0.19,0.58,0.84,0.0,0.0,0.08,0.3,0.1,0.34
250,0.5,0.23,0.82,0.92,0.0,0.0,0.1,0.32,0.16,0.48
250,0.5,0.27,0.92,1.0,0.0,0.0,0.3,0.6,0.26,0.62
250,0.5,0.31,1.0,1.0,0.0,0.0,0.46,0.72,0.28,0.64
250,0.5,0.35000000000000003,1.0,1.0,0.0,0.02,0.64,0.8,0.7,0.86
250,0.5,0.39,1.0,1.0,0.0,0.0,0.6,0.9,0.46,0.78
250,0.5,0.43,1.0,1.0,0.0,0.0,0.78,1.0,0.66,0.86
250,0.5,0.47,1.0,1.0,0.0,0.0,0.72,0.92,0.78,0.94
250,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.5,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
250,0.5,0.08,0.02,0.08,0.0,0.0,0.02,0.06,0.02,0.0
250,0.5,0.12,0.06,0.18,0.0,0.0,0.04,0.08,0.02,0.08
250,0.5,0.16,0.24,0.5,0.02,0.0,0.02,0.18,0.04,0.16
250,0.5,0.2,0.56,0.88,0.0,0.0,0.08,0.5,0.16,0.4
250,0.5,0.24,0.8,0.98,0.02,0.0,0.18,0.56,0.16,0.4
250,0.5,0.28,0.98,1.0,0.0,0.0,0.34,0.68,0.26,0.6
250,0.5,0.32,1.0,1.0,0.0,0.0,0.46,0.78,0.54,0.8
250,0.5,0.36,1.0,1.0,0.0,0.0,0.44,0.82,0.6,0.84
250,0.5,0.4,1.0,1.0,0.0,0.0,0.52,0.86,0.56,0.94
250,0.5,0.44,1.0,1.0,0.02,0.02,0.7,0.94,0.6,0.88
250,0.5,0.48,1.0,1.0,0.0,0.0,0.86,0.96,0.64,0.82
