p,delta,m,fraction_correct,all_correct
0.5,0.04040404040404041,60.0,0.07919999999999999,0.0
0.5,0.045454545454545456,60.0,0.0832,0.0
0.5,0.05050505050505051,60.0,0.08940000000000001,0.0
0.5,0.05555555555555556,60.0,0.0896,0.0
0.5,0.06060606060606061,60.0,0.10800000000000001,0.0
0.5,0.06565656565656566,60.0,0.1228,0.0
0.5,0.07070707070707072,60.0,0.1302,0.0
0.5,0.07575757575757576,60.0,0.14260000000000003,0.0
0.5,0.08080808080808081,60.0,0.15280000000000002,0.0
0.5,0.08585858585858587,60.0,0.1602,0.0
0.5,0.09090909090909091,60.0,0.18,0.0
0.5,0.09595959595959597,60.0,0.19140000000000004,0.0
0.5,0.10101010101010102,60.0,0.21,0.0
0.5,0.10606060606060606,60.0,0.2172,0.0
0.5,0.11111111111111112,60.0,0.2324,0.0
0.5,0.11616161616161617,60.0,0.2516,0.0
0.5,0.12121212121212122,60.0,0.27579999999999993,0.0
0.5,0.12626262626262627,60.0,0.2894,0.0
0.5,0.13131313131313133,60.0,0.315,0.0
0.5,0.13636363636363638,60.0,0.3422,0.0
0.5,0.14141414141414144,60.0,0.37,0.0
0.5,0.14646464646464646,60.0,0.37579999999999997,0.0
0.5,0.15151515151515152,60.0,0.40320000000000006,0.0
0.5,0.15656565656565657,60.0,0.43739999999999996,0.0
0.5,0.16161616161616163,60.0,0.44339999999999996,0.0
0.5,0.16666666666666669,60.0,0.4676,0.0
0.5,0.17171717171717174,60.0,0.4808,0.0
0.5,0.1767676767676768,60.0,0.512,0.004
0.5,0.18181818181818182,60.0,0.5254,0.002
0.5,0.18686868686868688,60.0,0.563,0.002
0.5,0.19191919191919193,60.0,0.5716,0.006
0.5,0.196969696969697,60.0,0.5918,0.008
0.5,0.20202020202020204,60.0,0.6352000000000001,0.018
0.5,0.2070707070707071,60.0,0.6564,0.018
0.5,0.21212121212121213,60.0,0.6664,0.014
0.5,0.21717171717171718,60.0,0.685,0.028
0.5,0.22222222222222224,60.0,0.708,0.036
0.5,0.2272727272727273,60.0,0.7424,0.046
0.5,0.23232323232323235,60.0,0.7447999999999999,0.052
0.5,0.2373737373737374,60.0,0.774,0.078
0.5,0.24242424242424243,60.0,0.7912,0.096
0.5,0.2474747474747475,60.0,0.8058000000000001,0.118
0.5,0.25252525252525254,60.0,0.8168000000000002,0.13
0.5,0.2575757575757576,60.0,0.8362,0.162
0.5,0.26262626262626265,60.0,0.8566000000000001,0.206
0.5,0.2676767676767677,60.0,0.8634000000000001,0.218
0.5,0.27272727272727276,60.0,0.8756000000000002,0.27
0.5,0.2777777777777778,60.0,0.8952,0.334
0.5,0.2828282828282829,60.0,0.9064000000000001,0.366
0.5,0.2878787878787879,60.0,0.9184000000000001,0.418
0.5,0.29292929292929293,60.0,0.9312,0.468
0.5,0.297979797979798,60.0,0.9388000000000001,0.526
0.5,0.30303030303030304,60.0,0.9416,0.546
0.5,0.3080808080808081,60.0,0.9540000000000001,0.636
0.5,0.31313131313131315,60.0,0.9596000000000001,0.66
0.5,0.31818181818181823,60.0,0.9666000000000001,0.706
0.5,0.32323232323232326,60.0,0.9702000000000001,0.732
0.5,0.3282828282828283,60.0,0.977,0.788
0.5,0.33333333333333337,60.0,0.974,0.762
0.5,0.3383838383838384,60.0,0.982,0.836
0.5,0.3434343434343435,60.0,0.985,0.868
0.5,0.3484848484848485,60.0,0.9874,0.874
0.5,0.3535353535353536,60.0,0.9935999999999999,0.936
0.5,0.3585858585858586,60.0,0.9916,0.916
0.5,0.36363636363636365,60.0,0.9954,0.954
0.5,0.36868686868686873,60.0,0.994,0.94
0.5,0.37373737373737376,60.0,0.9964,0.966
0.5,0.37878787878787884,60.0,0.9967999999999999,0.968
0.5,0.38383838383838387,60.0,0.9977999999999999,0.978
0.5,0.3888888888888889,60.0,0.9982000000000001,0.984
0.5,0.393939393939394,60.0,0.9996,0.996
0.5,0.398989898989899,60.0,0.9996,0.996
0.5,0.4040404040404041,60.0,1.0,1.0
0.5,0.4090909090909091,60.0,0.9994000000000001,0.994
0.5,0.4141414141414142,60.0,0.9994000000000001,0.994
0.5,0.4191919191919192,60.0,1.0,1.0
0.5,0.42424242424242425,60.0,0.9997999999999999,0.998
0.5,0.42929292929292934,60.0,1.0,1.0
0.5,0.43434343434343436,60.0,1.0,1.0
0.5,0.43939393939393945,60.0,1.0,1.0
0.5,0.4444444444444445,60.0,1.0,1.0
0.5,0.44949494949494956,60.0,1.0,1.0
0.5,0.4545454545454546,60.0,1.0,1.0
0.5,0.4595959595959596,60.0,1.0,1.0
0.5,0.4646464646464647,60.0,1.0,1.0
0.5,0.4696969696969697,60.0,1.0,1.0
0.5,0.4747474747474748,60.0,1.0,1.0
0.5,0.47979797979797983,60.0,1.0,1.0
0.5,0.48484848484848486,60.0,1.0,1.0
0.5,0.48989898989898994,60.0,1.0,1.0
0.5,0.494949494949495,60.0,1.0,1.0
0.5,0.5,60.0,1.0,1.0
0.5,0.0,70.0,0.051,0.0
0.5,0.005050505050505051,70.0,0.0482,0.0
0.5,0.010101010101010102,70.0,0.05040000000000001,0.0
0.5,0.015151515151515152,70.0,0.0582,0.0
0.5,0.020202020202020204,70.0,0.0564,0.0
0.5,0.025252525252525256,70.0,0.057,0.0
0.5,0.030303030303030304,70.0,0.0616,0.0
0.5,0.03535353535353536,70.0,0.07219999999999999,0.0
0.5,0.04040404040404041,70.0,0.07980000000000001,0.0
0.5,0.045454545454545456,70.0,0.08380000000000001,0.0
0.5,0.05050505050505051,70.0,0.09440000000000001,0.0
0.5,0.05555555555555556,70.0,0.10619999999999999,0.0
0.5,0.06060606060606061,70.0,0.1106,0.0
0.5,0.06565656565656566,70.0,0.119,0.0
0.5,0.07070707070707072,70.0,0.134,0.0
0.5,0.07575757575757576,70.0,0.15120000000000003,0.0
0.5,0.08080808080808081,70.0,0.16560000000000002,0.0
0.5,0.08585858585858587,70.0,0.1718,0.0
0.5,0.09090909090909091,70.0,0.203,0.0
0.5,0.09595959595959597,70.0,0.2082,0.0
0.5,0.10101010101010102,70.0,0.22660000000000002,0.0
0.5,0.10606060606060606,70.0,0.24580000000000002,0.0
0.5,0.11111111111111112,70.0,0.259,0.0
0.5,0.11616161616161617,70.0,0.2916,0.0
0.5,0.12121212121212122,70.0,0.304,0.0
0.5,0.12626262626262627,70.0,0.332,0.0
0.5,0.13131313131313133,70.0,0.3454,0.0
0.5,0.13636363636363638,70.0,0.381,0.0
0.5,0.14141414141414144,70.0,0.3918,0.0
0.5,0.14646464646464646,70.0,0.42960000000000004,0.0
0.5,0.15151515151515152,70.0,0.4472,0.0
0.5,0.15656565656565657,70.0,0.4622,0.0
0.5,0.16161616161616163,70.0,0.49760000000000004,0.002
0.5,0.16666666666666669,70.0,0.5078,0.0
0.5,0.17171717171717174,70.0,0.5502,0.0
0.5,0.1767676767676768,70.0,0.577,0.002
0.5,0.18181818181818182,70.0,0.5908,0.002
0.5,0.18686868686868688,70.0,0.6182,0.012
0.5,0.19191919191919193,70.0,0.643,0.0
0.5,0.196969696969697,70.0,0.6658,0.02
0.5,0.20202020202020204,70.0,0.6948,0.034
0.5,0.2070707070707071,70.0,0.7118,0.036
0.5,0.21212121212121213,70.0,0.7353999999999999,0.042
0.5,0.21717171717171718,70.0,0.7524,0.07
0.5,0.22222222222222224,70.0,0.7722,0.082
0.5,0.2272727272727273,70.0,0.7934,0.092
0.5,0.23232323232323235,70.0,0.8146,0.14
0.5,0.2373737373737374,70.0,0.8332,0.17
0.5,0.24242424242424243,70.0,0.8526000000000001,0.208
0.5,0.2474747474747475,70.0,0.8578000000000001,0.216
0.5,0.25252525252525254,70.0,0.8728,0.278
0.5,0.2575757575757576,70.0,0.8876000000000002,0.304
0.5,0.26262626262626265,70.0,0.9006000000000002,0.332
0.5,0.2676767676767677,70.0,0.911,0.424
0.5,0.27272727272727276,70.0,0.9282000000000001,0.478
0.5,0.2777777777777778,70.0,0.9396,0.52
0.5,0.2828282828282829,70.0,0.9476000000000001,0.57
0.5,0.2878787878787879,70.0,0.9500000000000001,0.606
0.5,0.29292929292929293,70.0,0.9614000000000001,0.674
0.5,0.297979797979798,70.0,0.9678000000000001,0.726
0.5,0.30303030303030304,70.0,0.9736000000000001,0.76
0.5,0.3080808080808081,70.0,0.9784,0.8
0.5,0.31313131313131315,70.0,0.9782000000000001,0.81
0.5,0.31818181818181823,70.0,0.9832000000000001,0.844
0.5,0.32323232323232326,70.0,0.9852000000000001,0.872
0.5,0.3282828282828283,70.0,0.9912000000000001,0.92
0.5,0.33333333333333337,70.0,0.9914000000000001,0.916
0.5,0.3383838383838384,70.0,0.992,0.922
0.5,0.3434343434343435,70.0,0.9944000000000001,0.946
0.5,0.3484848484848485,70.0,0.997,0.97
0.5,0.3535353535353536,70.0,0.997,0.97
0.5,0.3585858585858586,70.0,0.9976,0.976
0.5,0.36363636363636365,70.0,0.9986,0.986
0.5,0.36868686868686873,70.0,0.9992000000000001,0.992
0.5,0.37373737373737376,70.0,0.9996,0.996
0.5,0.37878787878787884,70.0,0.999,0.99
0.5,0.38383838383838387,70.0,0.9997999999999999,0.998
0.5,0.3888888888888889,70.0,1.0,1.0
0.5,0.393939393939394,70.0,1.0,1.0
0.5,0.398989898989899,70.0,0.9994000000000001,0.994
0.5,0.4040404040404041,70.0,0.9996,0.996
0.5,0.4090909090909091,70.0,0.9997999999999999,0.998
0.5,0.4141414141414142,70.0,1.0,1.0
0.5,0.4191919191919192,70.0,1.0,1.0
0.5,0.42424242424242425,70.0,1.0,1.0
0.5,0.42929292929292934,70.0,1.0,1.0
0.5,0.43434343434343436,70.0,1.0,1.0
0.5,0.43939393939393945,70.0,1.0,1.0
0.5,0.4444444444444445,70.0,1.0,1.0
0.5,0.44949494949494956,70.0,1.0,1.0
0.5,0.4545454545454546,70.0,1.0,1.0
0.5,0.4595959595959596,70.0,1.0,1.0
0.5,0.4646464646464647,70.0,1.0,1.0
0.5,0.4696969696969697,70.0,1.0,1.0
0.5,0.4747474747474748,70.0,1.0,1.0
0.5,0.47979797979797983,70.0,1.0,1.0
0.5,0.48484848484848486,70.0,1.0,1.0
0.5,0.48989898989898994,70.0,1.0,1.0
0.5,0.494949494949495,70.0,1.0,1.0
0.5,0.5,70.0,1.0,1.0
0.5,0.0,80.0,0.0516,0.0
0.5,0.005050505050505051,80.0,0.0498,0.0
0.5,0.010101010101010102,80.0,0.04860000000000001,0.0
0.5,0.015151515151515152,80.0,0.0508,0.0
0.5,0.020202020202020204,80.0,0.0636,0.0
0.5,0.025252525252525256,80.0,0.0592,0.0
0.5,0.030303030303030304,80.0,0.06,0.0
0.5,0.03535353535353536,80.0,0.0752,0.0
0.5,0.04040404040404041,80.0,0.07660000000000002,0.0
0.5,0.045454545454545456,80.0,0.0788,0.0
0.5,0.05050505050505051,80.0,0.10020000000000001,0.0
0.5,0.05555555555555556,80.0,0.102,0.0
0.5,0.06060606060606061,80.0,0.11380000000000001,0.0
0.5,0.06565656565656566,80.0,0.12240000000000001,0.0
0.5,0.07070707070707072,80.0,0.13740000000000002,0.0
0.5,0.07575757575757576,80.0,0.15480000000000002,0.0
0.5,0.08080808080808081,80.0,0.1668,0.0
0.5,0.08585858585858587,80.0,0.187,0.0
0.5,0.09090909090909091,80.0,0.20660000000000003,0.0
0.5,0.09595959595959597,80.0,0.2174,0.0
0.5,0.10101010101010102,80.0,0.2422,0.0
0.5,0.10606060606060606,80.0,0.2636,0.0
0.5,0.11111111111111112,80.0,0.2874,0.0
0.5,0.11616161616161617,80.0,0.2954,0.0
0.5,0.12121212121212122,80.0,0.32539999999999997,0.0
0.5,0.12626262626262627,80.0,0.3592,0.0
0.5,0.13131313131313133,80.0,0.3798000000000001,0.0
0.5,0.13636363636363638,80.0,0.4052,0.0
0.5,0.14141414141414144,80.0,0.42360000000000003,0.002
0.5,0.14646464646464646,80.0,0.44380000000000003,0.0
0.5,0.15151515151515152,80.0,0.464,0.0
0.5,0.15656565656565657,80.0,0.511,0.0
0.5,0.16161616161616163,80.0,0.5266,0.0
0.5,0.16666666666666669,80.0,0.5606,0.002
0.5,0.17171717171717174,80.0,0.593,0.002
0.5,0.1767676767676768,80.0,0.6072000000000001,0.004
0.5,0.18181818181818182,80.0,0.655,0.018
0.5,0.18686868686868688,80.0,0.6712,0.016
0.5,0.19191919191919193,80.0,0.6975999999999999,0.03
0.5,0.196969696969697,80.0,0.7216,0.044
0.5,0.20202020202020204,80.0,0.7496,0.05
0.5,0.2070707070707071,80.0,0.7494000000000001,0.048
0.5,0.21212121212121213,80.0,0.7896,0.09
0.5,0.21717171717171718,80.0,0.7982,0.104
0.5,0.22222222222222224,80.0,0.8264000000000001,0.172
0.5,0.2272727272727273,80.0,0.8402000000000001,0.182
0.5,0.23232323232323235,80.0,0.8646,0.242
0.5,0.2373737373737374,80.0,0.8680000000000001,0.25
0.5,0.24242424242424243,80.0,0.8938,0.33
0.5,0.2474747474747475,80.0,0.9016000000000002,0.362
0.5,0.25252525252525254,80.0,0.9174000000000001,0.408
0.5,0.2575757575757576,80.0,0.9306000000000001,0.51
0.5,0.26262626262626265,80.0,0.933,0.504
0.5,0.2676767676767677,80.0,0.9476000000000001,0.564
0.5,0.27272727272727276,80.0,0.9554000000000001,0.626
0.5,0.2777777777777778,80.0,0.9598000000000001,0.654
0.5,0.2828282828282829,80.0,0.969,0.742
0.5,0.2878787878787879,80.0,0.9700000000000001,0.732
0.5,0.29292929292929293,80.0,0.9810000000000001,0.832
0.5,0.297979797979798,80.0,0.9814,0.834
0.5,0.30303030303030304,80.0,0.9854,0.866
0.5,0.3080808080808081,80.0,0.9864,0.87
0.5,0.31313131313131315,80.0,0.9908,0.912
0.5,0.31818181818181823,80.0,0.9916,0.918
0.5,0.32323232323232326,80.0,0.9927999999999999,0.928
0.5,0.3282828282828283,80.0,0.9962000000000001,0.964
0.5,0.33333333333333337,80.0,0.9967999999999999,0.968
0.5,0.3383838383838384,80.0,0.9982000000000001,0.982
0.5,0.3434343434343435,80.0,0.9975999999999999,0.976
0.5,0.3484848484848485,80.0,0.9972000000000001,0.972
0.5,0.3535353535353536,80.0,0.999,0.99
0.5,0.3585858585858586,80.0,0.9985999999999999,0.986
0.5,0.36363636363636365,80.0,0.9996,0.996
0.5,0.36868686868686873,80.0,0.9992000000000001,0.992
0.5,0.37373737373737376,80.0,1.0,1.0
0.5,0.37878787878787884,80.0,0.9997999999999999,0.998
0.5,0.38383838383838387,80.0,0.9997999999999999,0.998
0.5,0.3888888888888889,80.0,0.9997999999999999,0.998
0.5,0.393939393939394,80.0,1.0,1.0
0.5,0.398989898989899,80.0,1.0,1.0
0.5,0.4040404040404041,80.0,1.0,1.0
0.5,0.4090909090909091,80.0,1.0,1.0
0.5,0.4141414141414142,80.0,1.0,1.0
0.5,0.4191919191919192,80.0,1.0,1.0
0.5,0.42424242424242425,80.0,1.0,1.0
0.5,0.42929292929292934,80.0,1.0,1.0
0.5,0.43434343434343436,80.0,1.0,1.0
0.5,0.43939393939393945,80.0,1.0,1.0
0.5,0.4444444444444445,80.0,1.0,1.0
0.5,0.44949494949494956,80.0,1.0,1.0
0.5,0.4545454545454546,80.0,1.0,1.0
0.5,0.4595959595959596,80.0,1.0,1.0
0.5,0.4646464646464647,80.0,1.0,1.0
0.5,0.4696969696969697,80.0,1.0,1.0
0.5,0.4747474747474748,80.0,1.0,1.0
0.5,0.47979797979797983,80.0,1.0,1.0
0.5,0.48484848484848486,80.0,1.0,1.0
0.5,0.48989898989898994,80.0,1.0,1.0
0.5,0.494949494949495,80.0,1.0,1.0
0.5,0.5,80.0,1.0,1.0
0.5,0.0,90.0,0.043,0.0
0.5,0.005050505050505051,90.0,0.0436,0.0
0.5,0.010101010101010102,90.0,0.0514,0.0
0.5,0.015151515151515152,90.0,0.046,0.0
0.5,0.020202020202020204,90.0,0.05,0.0
0.5,0.025252525252525256,90.0,0.052599999999999994,0.0
0.5,0.030303030303030304,90.0,0.063,0.0
0.5,0.03535353535353536,90.0,0.06239999999999999,0.0
0.5,0.04040404040404041,90.0,0.07440000000000001,0.0
0.5,0.045454545454545456,90.0,0.08380000000000001,0.0
0.5,0.05050505050505051,90.0,0.09780000000000001,0.0
0.5,0.05555555555555556,90.0,0.10640000000000001,0.0
0.5,0.06060606060606061,90.0,0.12240000000000001,0.0
0.5,0.06565656565656566,90.0,0.131,0.0
0.5,0.07070707070707072,90.0,0.15760000000000002,0.0
0.5,0.07575757575757576,90.0,0.1682,0.0
0.5,0.08080808080808081,90.0,0.1822,0.0
0.5,0.08585858585858587,90.0,0.20920000000000002,0.0
0.5,0.09090909090909091,90.0,0.2172,0.0
0.5,0.09595959595959597,90.0,0.243,0.0
0.5,0.10101010101010102,90.0,0.27320000000000005,0.0
0.5,0.10606060606060606,90.0,0.2988,0.0
0.5,0.11111111111111112,90.0,0.3078,0.0
0.5,0.11616161616161617,90.0,0.3414,0.0
0.5,0.12121212121212122,90.0,0.3544,0.0
0.5,0.12626262626262627,90.0,0.398,0.0
0.5,0.13131313131313133,90.0,0.4066,0.0
0.5,0.13636363636363638,90.0,0.4592,0.0
0.5,0.14141414141414144,90.0,0.48380000000000006,0.0
0.5,0.14646464646464646,90.0,0.5138,0.0
0.5,0.15151515151515152,90.0,0.5418,0.002
0.5,0.15656565656565657,90.0,0.5614000000000001,0.004
0.5,0.16161616161616163,90.0,0.595,0.008
0.5,0.16666666666666669,90.0,0.6217999999999999,0.012
0.5,0.17171717171717174,90.0,0.6451999999999999,0.018
0.5,0.1767676767676768,90.0,0.682,0.018
0.5,0.18181818181818182,90.0,0.7044,0.024
0.5,0.18686868686868688,90.0,0.7256,0.048
0.5,0.19191919191919193,90.0,0.7584,0.068
0.5,0.196969696969697,90.0,0.7817999999999999,0.082
0.5,0.20202020202020204,90.0,0.805,0.1
0.5,0.2070707070707071,90.0,0.8184000000000001,0.12
0.5,0.21212121212121213,90.0,0.8406,0.168
0.5,0.21717171717171718,90.0,0.8618000000000001,0.222
0.5,0.22222222222222224,90.0,0.8744000000000001,0.254
0.5,0.2272727272727273,90.0,0.8860000000000001,0.272
0.5,0.23232323232323235,90.0,0.9062,0.366
0.5,0.2373737373737374,90.0,0.9200000000000002,0.436
0.5,0.24242424242424243,90.0,0.9268000000000001,0.474
0.5,0.2474747474747475,90.0,0.939,0.524
0.5,0.25252525252525254,90.0,0.9456000000000001,0.564
0.5,0.2575757575757576,90.0,0.951,0.604
0.5,0.26262626262626265,90.0,0.9632000000000001,0.68
0.5,0.2676767676767677,90.0,0.9682000000000001,0.706
0.5,0.27272727272727276,90.0,0.9724,0.748
0.5,0.2777777777777778,90.0,0.9816,0.838
0.5,0.2828282828282829,90.0,0.9826,0.85
0.5,0.2878787878787879,90.0,0.9834,0.842
0.5,0.29292929292929293,90.0,0.989,0.898
0.5,0.297979797979798,90.0,0.9912000000000001,0.916
0.5,0.30303030303030304,90.0,0.9907999999999999,0.91
0.5,0.3080808080808081,90.0,0.9937999999999999,0.94
0.5,0.31313131313131315,90.0,0.9947999999999999,0.948
0.5,0.31818181818181823,90.0,0.9973999999999998,0.974
0.5,0.32323232323232326,90.0,0.9962000000000001,0.962
0.5,0.3282828282828283,90.0,0.998,0.98
0.5,0.33333333333333337,90.0,0.9984000000000001,0.984
0.5,0.3383838383838384,90.0,0.9977999999999999,0.978
0.5,0.3434343434343435,90.0,0.9996,0.996
0.5,0.3484848484848485,90.0,0.9987999999999999,0.988
0.5,0.3535353535353536,90.0,0.9997999999999999,0.998
0.5,0.3585858585858586,90.0,0.9997999999999999,0.998
0.5,0.36363636363636365,90.0,0.9997999999999999,0.998
0.5,0.36868686868686873,90.0,0.9996,0.996
0.5,0.37373737373737376,90.0,1.0,1.0
0.5,0.37878787878787884,90.0,0.9997999999999999,0.998
0.5,0.38383838383838387,90.0,1.0,1.0
0.5,0.3888888888888889,90.0,1.0,1.0
0.5,0.393939393939394,90.0,1.0,1.0
0.5,0.398989898989899,90.0,1.0,1.0
0.5,0.4040404040404041,90.0,1.0,1.0
0.5,0.4090909090909091,90.0,1.0,1.0
0.5,0.4141414141414142,90.0,1.0,1.0
0.5,0.4191919191919192,90.0,1.0,1.0
0.5,0.42424242424242425,90.0,1.0,1.0
0.5,0.42929292929292934,90.0,1.0,1.0
0.5,0.43434343434343436,90.0,1.0,1.0
0.5,0.43939393939393945,90.0,1.0,1.0
0.5,0.4444444444444445,90.0,1.0,1.0
0.5,0.44949494949494956,90.0,1.0,1.0
0.5,0.4545454545454546,90.0,1.0,1.0
0.5,0.4595959595959596,90.0,1.0,1.0
0.5,0.4646464646464647,90.0,1.0,1.0
0.5,0.4696969696969697,90.0,1.0,1.0
0.5,0.4747474747474748,90.0,1.0,1.0
0.5,0.47979797979797983,90.0,1.0,1.0
0.5,0.48484848484848486,90.0,1.0,1.0
0.5,0.48989898989898994,90.0,1.0,1.0
0.5,0.494949494949495,90.0,1.0,1.0
0.5,0.5,90.0,1.0,1.0
0.5,0.0,100.0,0.053599999999999995,0.0
0.5,0.005050505050505051,100.0,0.0674,0.0
0.5,0.010101010101010102,100.0,0.0628,0.0
0.5,0.015151515151515152,100.0,0.061,0.0
0.5,0.020202020202020204,100.0,0.068,0.0
0.5,0.025252525252525256,100.0,0.0668,0.0
0.5,0.030303030303030304,100.0,0.0836,0.0
0.5,0.03535353535353536,100.0,0.08180000000000001,0.0
0.5,0.04040404040404041,100.0,0.09659999999999999,0.0
0.5,0.045454545454545456,100.0,0.11240000000000001,0.0
0.5,0.05050505050505051,100.0,0.1154,0.0
0.5,0.05555555555555556,100.0,0.12960000000000002,0.0
0.5,0.06060606060606061,100.0,0.1516,0.0
0.5,0.06565656565656566,100.0,0.16620000000000001,0.0
0.5,0.07070707070707072,100.0,0.18380000000000002,0.0
0.5,0.07575757575757576,100.0,0.21080000000000002,0.0
0.5,0.08080808080808081,100.0,0.2176,0.0
0.5,0.08585858585858587,100.0,0.25460000000000005,0.0
0.5,0.09090909090909091,100.0,0.26059999999999994,0.0
0.5,0.09595959595959597,100.0,0.299,0.0
0.5,0.10101010101010102,100.0,0.326,0.0
0.5,0.10606060606060606,100.0,0.32819999999999994,0.0
0.5,0.11111111111111112,100.0,0.37120000000000003,0.0
0.5,0.11616161616161617,100.0,0.395,0.0
0.5,0.12121212121212122,100.0,0.42760000000000004,0.0
0.5,0.12626262626262627,100.0,0.45120000000000005,0.0
0.5,0.13131313131313133,100.0,0.487,0.0
0.5,0.13636363636363638,100.0,0.5136,0.0
0.5,0.14141414141414144,100.0,0.5434000000000001,0.006
0.5,0.14646464646464646,100.0,0.5622,0.002
0.5,0.15151515151515152,100.0,0.5926,0.006
0.5,0.15656565656565657,100.0,0.6197999999999999,0.006
0.5,0.16161616161616163,100.0,0.652,0.008
0.5,0.16666666666666669,100.0,0.6832,0.014
0.5,0.17171717171717174,100.0,0.7138,0.036
0.5,0.1767676767676768,100.0,0.7236,0.03
0.5,0.18181818181818182,100.0,0.7466,0.046
0.5,0.18686868686868688,100.0,0.7888000000000001,0.084
0.5,0.19191919191919193,100.0,0.8032,0.126
0.5,0.196969696969697,100.0,0.8182,0.15
0.5,0.20202020202020204,100.0,0.8344000000000001,0.17
0.5,0.2070707070707071,100.0,0.8704000000000001,0.258
0.5,0.21212121212121213,100.0,0.876,0.27
0.5,0.21717171717171718,100.0,0.8952,0.352
0.5,0.22222222222222224,100.0,0.9032,0.346
0.5,0.2272727272727273,100.0,0.9146000000000002,0.422
0.5,0.23232323232323235,100.0,0.9276000000000001,0.462
0.5,0.2373737373737374,100.0,0.9360000000000002,0.518
0.5,0.24242424242424243,100.0,0.9424000000000001,0.528
0.5,0.2474747474747475,100.0,0.9550000000000001,0.632
0.5,0.25252525252525254,100.0,0.9596000000000001,0.66
0.5,0.2575757575757576,100.0,0.9714,0.748
0.5,0.26262626262626265,100.0,0.9762000000000001,0.776
0.5,0.2676767676767677,100.0,0.9752000000000001,0.782
0.5,0.27272727272727276,100.0,0.9852000000000001,0.854
0.5,0.2777777777777778,100.0,0.984,0.848
0.5,0.2828282828282829,100.0,0.9846,0.856
0.5,0.2878787878787879,100.0,0.992,0.92
0.5,0.29292929292929293,100.0,0.9934,0.936
0.5,0.297979797979798,100.0,0.996,0.962
0.5,0.30303030303030304,100.0,0.9955999999999999,0.956
0.5,0.3080808080808081,100.0,0.9977999999999999,0.978
0.5,0.31313131313131315,100.0,0.997,0.97
0.5,0.31818181818181823,100.0,0.9987999999999999,0.988
0.5,0.32323232323232326,100.0,0.9987999999999999,0.988
0.5,0.3282828282828283,100.0,0.9992000000000001,0.992
0.5,0.33333333333333337,100.0,0.9992000000000001,0.992
0.5,0.3383838383838384,100.0,0.9996,0.996
0.5,0.3434343434343435,100.0,0.9997999999999999,0.998
0.5,0.3484848484848485,100.0,0.9997999999999999,0.998
0.5,0.3535353535353536,100.0,0.9997999999999999,0.998
0.5,0.3585858585858586,100.0,1.0,1.0
0.5,0.36363636363636365,100.0,1.0,1.0
0.5,0.36868686868686873,100.0,1.0,1.0
0.5,0.37373737373737376,100.0,1.0,1.0
0.5,0.37878787878787884,100.0,1.0,1.0
0.5,0.38383838383838387,100.0,1.0,1.0
0.5,0.3888888888888889,100.0,1.0,1.0
0.5,0.393939393939394,100.0,1.0,1.0
0.5,0.398989898989899,100.0,1.0,1.0
0.5,0.4040404040404041,100.0,1.0,1.0
0.5,0.4090909090909091,100.0,1.0,1.0
0.5,0.4141414141414142,100.0,1.0,1.0
0.5,0.4191919191919192,100.0,1.0,1.0
0.5,0.42424242424242425,100.0,1.0,1.0
0.5,0.42929292929292934,100.0,1.0,1.0
0.5,0.43434343434343436,100.0,1.0,1.0
0.5,0.43939393939393945,100.0,1.0,1.0
0.5,0.4444444444444445,100.0,1.0,1.0
0.5,0.44949494949494956,100.0,1.0,1.0
0.5,0.4545454545454546,100.0,1.0,1.0
0.5,0.4595959595959596,100.0,1.0,1.0
0.5,0.4646464646464647,100.0,1.0,1.0
0.5,0.4696969696969697,100.0,1.0,1.0
0.5,0.4747474747474748,100.0,1.0,1.0
0.5,0.47979797979797983,100.0,1.0,1.0
0.5,0.48484848484848486,100.0,1.0,1.0
0.5,0.48989898989898994,100.0,1.0,1.0
0.5,0.494949494949495,100.0,1.0,1.0
0.5,0.5,100.0,1.0,1.0
0.5,0.0,110.0,0.0534,0.0
0.5,0.005050505050505051,110.0,0.046799999999999994,0.0
0.5,0.010101010101010102,110.0,0.0518,0.0
0.5,0.015151515151515152,110.0,0.0534,0.0
0.5,0.020202020202020204,110.0,0.054,0.0
0.5,0.025252525252525256,110.0,0.06980000000000001,0.0
